record_id,date,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,country_id,Country,Latitude,Longitude
3820386,2003-10-1,44.8736,32.7182,Kiev,UKR,Ukraine,50.63N,31.69E
4434898,2003-10-1,42.5714,32.6408,Lvov,UKR,Ukraine,50.63N,24.08E
7180522,2003-10-1,43.3904,32.4392,Stockholm,SWE,Sweden,58.66N,18.46E
7899821,2003-10-1,36.0302,32.5256,Uppsala,SWE,Sweden,60.27N,16.22E
3503332,2003-10-1,65.822,32.5256,Johannesburg,SOU,South Africa,26.52S,28.66E
1358110,2003-10-1,62.9924,32.783,Cape Town,SOU,South Africa,32.95S,18.19E
8159515,2003-10-1,41.5976,32.6426,Warsaw,POL,Poland,52.24N,21.02E
8258611,2003-10-1,41.4986,32.6066,Wroclaw,POL,Poland,50.63N,16.48E
476185,2003-10-1,56.8634,32.6264,Auckland,NEW,New Zealand,36.17S,175.03E
2847585,2003-10-1,55.2002,32.6498,Hamilton,NEW,New Zealand,37.78S,174.92E
7716828,2003-10-1,61.7252,32.495,Tottori,JAP,Japan,34.56N,134.27E
7661127,2003-10-1,57.3008,32.4752,Tokyo,JAP,Japan,36.17N,139.23E
4673041,2003-10-1,62.3282,32.6786,Marseille,FRA,France,42.59N,6.55E
5702399,2003-10-1,48.3818,32.4986,Paris,FRA,France,49.03N,2.45E
1101120,2003-10-1,74.8454,32.7236,Brasília,BRA,Brazil,15.27S,47.50W
1348896,2003-10-1,66.9974,32.8964,Canoas,BRA,Brazil,29.74S,51.69W
5415735,2003-1-1,33.872,32.3672,Odesa,UKR,Ukraine,45.81N,31.15E
4434889,2003-1-1,25.3958,32.4716,Lvov,UKR,Ukraine,50.63N,24.08E
3781335,2003-1-1,25.0736,32.3672,Kherson,UKR,Ukraine,47.42N,31.97E
3820377,2003-1-1,23.5706,32.3312,Kiev,UKR,Ukraine,50.63N,31.69E
7180513,2003-1-1,29.6762,32.5832,Stockholm,SWE,Sweden,58.66N,18.46E
7899812,2003-1-1,21.938,32.7164,Uppsala,SWE,Sweden,60.27N,16.22E
3503323,2003-1-1,68.9666,32.8154,Johannesburg,SOU,South Africa,26.52S,28.66E
1358101,2003-1-1,68.1098,33.8108,Cape Town,SOU,South Africa,32.95S,18.19E
8258602,2003-1-1,28.0562,32.3294,Wroclaw,POL,Poland,50.63N,16.48E
8159506,2003-1-1,25.7414,32.9684,Warsaw,POL,Poland,52.24N,21.02E
476176,2003-1-1,65.4206,32.3204,Auckland,NEW,New Zealand,36.17S,175.03E
2847576,2003-1-1,65.0138,32.18,Hamilton,NEW,New Zealand,37.78S,174.92E
7716819,2003-1-1,38.651,32.27,Tottori,JAP,Japan,34.56N,134.27E
7661118,2003-1-1,34.0952,32.333,Tokyo,JAP,Japan,36.17N,139.23E
4673032,2003-1-1,50.4752,32.54,Marseille,FRA,France,42.59N,6.55E
5702390,2003-1-1,36.6746,32.3654,Paris,FRA,France,49.03N,2.45E
1348887,2003-1-1,76.3916,32.4644,Canoas,BRA,Brazil,29.74S,51.69W
1101111,2003-1-1,73.4072,32.7398,Brasília,BRA,Brazil,15.27S,47.50W
5415731,2002-9-1,65.1884,32.306,Odesa,UKR,Ukraine,45.81N,31.15E
3781331,2002-9-1,62.6468,32.2664,Kherson,UKR,Ukraine,47.42N,31.97E
3820373,2002-9-1,57.4556,32.4644,Kiev,UKR,Ukraine,50.63N,31.69E
4434885,2002-9-1,55.5818,32.666,Lvov,UKR,Ukraine,50.63N,24.08E
7180509,2002-9-1,56.6492,32.1998,Stockholm,SWE,Sweden,58.66N,18.46E
7899808,2002-9-1,51.5012,32.3294,Uppsala,SWE,Sweden,60.27N,16.22E
1358097,2002-9-1,60.3302,32.8784,Cape Town,SOU,South Africa,32.95S,18.19E
3503319,2002-9-1,59.5526,33.017,Johannesburg,SOU,South Africa,26.52S,28.66E
8258598,2002-9-1,54.5234,32.1332,Wroclaw,POL,Poland,50.63N,16.48E
476172,2002-9-1,56.6978,32.2466,Auckland,NEW,New Zealand,36.17S,175.03E
2847572,2002-9-1,54.2498,32.2646,Hamilton,NEW,New Zealand,37.78S,174.92E
7716815,2002-9-1,74.6708,32.297,Tottori,JAP,Japan,34.56N,134.27E
7661114,2002-9-1,68.4338,32.2142,Tokyo,JAP,Japan,36.17N,139.23E
4673028,2002-9-1,68.5256,32.4014,Marseille,FRA,France,42.59N,6.55E
5702386,2002-9-1,59.2214,32.4014,Paris,FRA,France,49.03N,2.45E
1101107,2002-9-1,74.5142,32.387,Brasília,BRA,Brazil,15.27S,47.50W
1348883,2002-9-1,59.4788,32.6084,Canoas,BRA,Brazil,29.74S,51.69W
5415730,2002-8-1,71.3894,32.4014,Odesa,UKR,Ukraine,45.81N,31.15E
3781330,2002-8-1,71.132,32.315,Kherson,UKR,Ukraine,47.42N,31.97E
3820372,2002-8-1,68.018,32.5796,Kiev,UKR,Ukraine,50.63N,31.69E
4434884,2002-8-1,67.7174,32.4374,Lvov,UKR,Ukraine,50.63N,24.08E
7180508,2002-8-1,68.072,32.315,Stockholm,SWE,Sweden,58.66N,18.46E
7899807,2002-8-1,64.8968,32.7002,Uppsala,SWE,Sweden,60.27N,16.22E
3503318,2002-8-1,55.9508,33.0098,Johannesburg,SOU,South Africa,26.52S,28.66E
1358096,2002-8-1,54.9086,32.6462,Cape Town,SOU,South Africa,32.95S,18.19E
8159501,2002-8-1,69.224,32.5346,Warsaw,POL,Poland,52.24N,21.02E
8258597,2002-8-1,66.9308,32.2916,Wroclaw,POL,Poland,50.63N,16.48E
476171,2002-8-1,54.6584,32.3672,Auckland,NEW,New Zealand,36.17S,175.03E
2847571,2002-8-1,50.8532,32.3222,Hamilton,NEW,New Zealand,37.78S,174.92E
7716814,2002-8-1,81.6026,32.1908,Tottori,JAP,Japan,34.56N,134.27E
7661113,2002-8-1,78.1358,32.4086,Tokyo,JAP,Japan,36.17N,139.23E
4673027,2002-8-1,72.4028,32.4608,Marseille,FRA,France,42.59N,6.55E
5702385,2002-8-1,65.7662,32.4392,Paris,FRA,France,49.03N,2.45E
1101106,2002-8-1,73.5746,32.3168,Brasília,BRA,Brazil,15.27S,47.50W
1348882,2002-8-1,60.7118,32.6984,Canoas,BRA,Brazil,29.74S,51.69W
3781329,2002-7-1,78.5678,32.4158,Kherson,UKR,Ukraine,47.42N,31.97E
5415729,2002-7-1,76.5536,32.3978,Odesa,UKR,Ukraine,45.81N,31.15E
3820371,2002-7-1,75.056,32.7848,Kiev,UKR,Ukraine,50.63N,31.69E
4434883,2002-7-1,70.3994,32.9306,Lvov,UKR,Ukraine,50.63N,24.08E
7180507,2002-7-1,63.716,32.702,Stockholm,SWE,Sweden,58.66N,18.46E
7899806,2002-7-1,63.302,32.5598,Uppsala,SWE,Sweden,60.27N,16.22E
1358095,2002-7-1,53.4668,32.6966,Cape Town,SOU,South Africa,32.95S,18.19E
3503317,2002-7-1,47.777,33.242,Johannesburg,SOU,South Africa,26.52S,28.66E
8159500,2002-7-1,69.8828,32.675,Warsaw,POL,Poland,52.24N,21.02E
8258596,2002-7-1,66.1352,32.6552,Wroclaw,POL,Poland,50.63N,16.48E
476170,2002-7-1,54.9698,32.4032,Auckland,NEW,New Zealand,36.17S,175.03E
2847570,2002-7-1,50.4284,32.4824,Hamilton,NEW,New Zealand,37.78S,174.92E
7716813,2002-7-1,81.2678,32.3888,Tottori,JAP,Japan,34.56N,134.27E
7661112,2002-7-1,78.233,32.54,Tokyo,JAP,Japan,36.17N,139.23E
4673026,2002-7-1,72.0572,32.576,Marseille,FRA,France,42.59N,6.55E
5702384,2002-7-1,65.1938,32.3222,Paris,FRA,France,49.03N,2.45E
1101105,2002-7-1,71.0564,32.5418,Brasília,BRA,Brazil,15.27S,47.50W
1348881,2002-7-1,56.4494,32.5274,Canoas,BRA,Brazil,29.74S,51.69W
3781328,2002-6-1,68.0306,32.3438,Kherson,UKR,Ukraine,47.42N,31.97E
5415728,2002-6-1,66.6104,32.441,Odesa,UKR,Ukraine,45.81N,31.15E
3820370,2002-6-1,65.4728,32.6516,Kiev,UKR,Ukraine,50.63N,31.69E
4434882,2002-6-1,63.428,32.3906,Lvov,UKR,Ukraine,50.63N,24.08E
7899805,2002-6-1,60.6632,32.7218,Uppsala,SWE,Sweden,60.27N,16.22E
7180506,2002-6-1,58.8182,32.4554,Stockholm,SWE,Sweden,58.66N,18.46E
1358094,2002-6-1,53.7242,32.5742,Cape Town,SOU,South Africa,32.95S,18.19E
3503316,2002-6-1,48.0776,32.7128,Johannesburg,SOU,South Africa,26.52S,28.66E
8159499,2002-6-1,63.5684,32.6858,Warsaw,POL,Poland,52.24N,21.02E
8258595,2002-6-1,62.8574,32.4176,Wroclaw,POL,Poland,50.63N,16.48E
476169,2002-6-1,59.1836,32.7794,Auckland,NEW,New Zealand,36.17S,175.03E
2847569,2002-6-1,54.8906,32.5004,Hamilton,NEW,New Zealand,37.78S,174.92E
7716812,2002-6-1,72.4136,32.3474,Tottori,JAP,Japan,34.56N,134.27E
7661111,2002-6-1,67.0622,32.477,Tokyo,JAP,Japan,36.17N,139.23E
4673025,2002-6-1,70.1582,32.3708,Marseille,FRA,France,42.59N,6.55E
5702383,2002-6-1,64.2578,32.3168,Paris,FRA,France,49.03N,2.45E
1101104,2002-6-1,69.6632,32.8262,Brasília,BRA,Brazil,15.27S,47.50W
1348880,2002-6-1,56.9534,32.657,Canoas,BRA,Brazil,29.74S,51.69W
3781327,2002-5-1,62.5244,32.5562,Kherson,UKR,Ukraine,47.42N,31.97E
4434881,2002-5-1,62.1734,32.4518,Lvov,UKR,Ukraine,50.63N,24.08E
3820369,2002-5-1,60.3104,32.603,Kiev,UKR,Ukraine,50.63N,31.69E
5415727,2002-5-1,60.1268,32.7434,Odesa,UKR,Ukraine,45.81N,31.15E
7899804,2002-5-1,52.3004,32.7956,Uppsala,SWE,Sweden,60.27N,16.22E
7180505,2002-5-1,49.8092,32.4122,Stockholm,SWE,Sweden,58.66N,18.46E
1358093,2002-5-1,58.0244,32.7722,Cape Town,SOU,South Africa,32.95S,18.19E
3503315,2002-5-1,54.941,32.3816,Johannesburg,SOU,South Africa,26.52S,28.66E
8159498,2002-5-1,63.2912,32.504,Warsaw,POL,Poland,52.24N,21.02E
8258594,2002-5-1,60.314,32.4356,Wroclaw,POL,Poland,50.63N,16.48E
476168,2002-5-1,60.2024,32.387,Auckland,NEW,New Zealand,36.17S,175.03E
2847568,2002-5-1,56.0012,32.2682,Hamilton,NEW,New Zealand,37.78S,174.92E
7716811,2002-5-1,65.1938,32.2556,Tottori,JAP,Japan,34.56N,134.27E
7661110,2002-5-1,61.0106,32.459,Tokyo,JAP,Japan,36.17N,139.23E
4673024,2002-5-1,61.6856,32.315,Marseille,FRA,France,42.59N,6.55E
5702382,2002-5-1,56.561,32.6516,Paris,FRA,France,49.03N,2.45E
1101103,2002-5-1,72.4838,32.6174,Brasília,BRA,Brazil,15.27S,47.50W
1348879,2002-5-1,64.3136,32.4356,Canoas,BRA,Brazil,29.74S,51.69W
3781326,2002-4-1,49.559,32.5616,Kherson,UKR,Ukraine,47.42N,31.97E
3820368,2002-4-1,48.7994,32.396,Kiev,UKR,Ukraine,50.63N,31.69E
5415726,2002-4-1,48.1442,32.7344,Odesa,UKR,Ukraine,45.81N,31.15E
4434880,2002-4-1,47.4386,32.4068,Lvov,UKR,Ukraine,50.63N,24.08E
7899803,2002-4-1,41.1332,32.5886,Uppsala,SWE,Sweden,60.27N,16.22E
7180504,2002-4-1,40.7534,32.3816,Stockholm,SWE,Sweden,58.66N,18.46E
1358092,2002-4-1,63.2102,32.7578,Cape Town,SOU,South Africa,32.95S,18.19E
3503314,2002-4-1,62.6792,32.6102,Johannesburg,SOU,South Africa,26.52S,28.66E
8159497,2002-4-1,47.8634,32.6426,Warsaw,POL,Poland,52.24N,21.02E
8258593,2002-4-1,45.32,32.3258,Wroclaw,POL,Poland,50.63N,16.48E
476167,2002-4-1,61.4588,32.6948,Auckland,NEW,New Zealand,36.17S,175.03E
2847567,2002-4-1,58.2296,32.5292,Hamilton,NEW,New Zealand,37.78S,174.92E
7716810,2002-4-1,58.6904,32.1926,Tottori,JAP,Japan,34.56N,134.27E
7661109,2002-4-1,55.769,32.504,Tokyo,JAP,Japan,36.17N,139.23E
4673023,2002-4-1,57.4286,32.3042,Marseille,FRA,France,42.59N,6.55E
5702381,2002-4-1,51.242,32.279,Paris,FRA,France,49.03N,2.45E
1101102,2002-4-1,74.4548,32.36,Brasília,BRA,Brazil,15.27S,47.50W
1348878,2002-4-1,67.9766,32.6804,Canoas,BRA,Brazil,29.74S,51.69W
5415725,2002-3-1,44.9348,32.4608,Odesa,UKR,Ukraine,45.81N,31.15E
3781325,2002-3-1,43.5632,32.3834,Kherson,UKR,Ukraine,47.42N,31.97E
3820367,2002-3-1,41.2196,32.27,Kiev,UKR,Ukraine,50.63N,31.69E
4434879,2002-3-1,40.361,32.3366,Lvov,UKR,Ukraine,50.63N,24.08E
7180503,2002-3-1,36.5504,32.5274,Stockholm,SWE,Sweden,58.66N,18.46E
7899802,2002-3-1,32.4914,32.3996,Uppsala,SWE,Sweden,60.27N,16.22E
1358091,2002-3-1,68.9882,32.6354,Cape Town,SOU,South Africa,32.95S,18.19E
3503313,2002-3-1,66.614,32.7974,Johannesburg,SOU,South Africa,26.52S,28.66E
8159496,2002-3-1,40.073,32.4194,Warsaw,POL,Poland,52.24N,21.02E
8258592,2002-3-1,40.0244,32.5274,Wroclaw,POL,Poland,50.63N,16.48E
476166,2002-3-1,66.4988,32.396,Auckland,NEW,New Zealand,36.17S,175.03E
2847566,2002-3-1,64.724,32.369,Hamilton,NEW,New Zealand,37.78S,174.92E
7716809,2002-3-1,50.1332,32.3456,Tottori,JAP,Japan,34.56N,134.27E
7661108,2002-3-1,47.3864,32.324,Tokyo,JAP,Japan,36.17N,139.23E
5702380,2002-3-1,47.5448,32.2574,Paris,FRA,France,49.03N,2.45E
1348877,2002-3-1,76.595,32.5004,Canoas,BRA,Brazil,29.74S,51.69W
1101101,2002-3-1,74.6402,32.2592,Brasília,BRA,Brazil,15.27S,47.50W
5415724,2002-2-1,43.0988,32.5058,Odesa,UKR,Ukraine,45.81N,31.15E
3781324,2002-2-1,38.8094,32.396,Kherson,UKR,Ukraine,47.42N,31.97E
4434878,2002-2-1,38.2046,32.6228,Lvov,UKR,Ukraine,50.63N,24.08E
3820366,2002-2-1,37.2704,32.432,Kiev,UKR,Ukraine,50.63N,31.69E
7180502,2002-2-1,36.941,32.72,Stockholm,SWE,Sweden,58.66N,18.46E
7899801,2002-2-1,30.83,32.702,Uppsala,SWE,Sweden,60.27N,16.22E
1358090,2002-2-1,71.1302,32.5832,Cape Town,SOU,South Africa,32.95S,18.19E
3503312,2002-2-1,66.5492,32.4878,Johannesburg,SOU,South Africa,26.52S,28.66E
8258591,2002-2-1,39.1028,32.6426,Wroclaw,POL,Poland,50.63N,16.48E
8159495,2002-2-1,38.12,32.7452,Warsaw,POL,Poland,52.24N,21.02E
476165,2002-2-1,66.5384,32.4356,Auckland,NEW,New Zealand,36.17S,175.03E
2847565,2002-2-1,65.3522,32.3798,Hamilton,NEW,New Zealand,37.78S,174.92E
7716808,2002-2-1,42.4364,32.2862,Tottori,JAP,Japan,34.56N,134.27E
7661107,2002-2-1,39.3656,32.6498,Tokyo,JAP,Japan,36.17N,139.23E
4673021,2002-2-1,53.4416,32.5526,Marseille,FRA,France,42.59N,6.55E
5702379,2002-2-1,45.995,32.2232,Paris,FRA,France,49.03N,2.45E
1348876,2002-2-1,73.5764,32.6606,Canoas,BRA,Brazil,29.74S,51.69W
1101100,2002-2-1,73.2434,32.2394,Brasília,BRA,Brazil,15.27S,47.50W
5415734,2002-12-1,29.4998,32.9846,Odesa,UKR,Ukraine,45.81N,31.15E
3781334,2002-12-1,18.8168,32.5976,Kherson,UKR,Ukraine,47.42N,31.97E
4434888,2002-12-1,18.014,33.1124,Lvov,UKR,Ukraine,50.63N,24.08E
3820376,2002-12-1,15.0962,32.4644,Kiev,UKR,Ukraine,50.63N,31.69E
7180512,2002-12-1,30.0524,32.7596,Stockholm,SWE,Sweden,58.66N,18.46E
7899811,2002-12-1,20.0048,32.5652,Uppsala,SWE,Sweden,60.27N,16.22E
1358100,2002-12-1,68.7434,32.4158,Cape Town,SOU,South Africa,32.95S,18.19E
3503322,2002-12-1,66.7094,32.7092,Johannesburg,SOU,South Africa,26.52S,28.66E
8258601,2002-12-1,26.033,32.4608,Wroclaw,POL,Poland,50.63N,16.48E
8159505,2002-12-1,19.5998,32.6228,Warsaw,POL,Poland,52.24N,21.02E
476175,2002-12-1,63.2408,32.3888,Auckland,NEW,New Zealand,36.17S,175.03E
2847575,2002-12-1,62.7638,32.4248,Hamilton,NEW,New Zealand,37.78S,174.92E
7716818,2002-12-1,43.8764,32.1818,Tottori,JAP,Japan,34.56N,134.27E
7661117,2002-12-1,37.4144,32.3618,Tokyo,JAP,Japan,36.17N,139.23E
4673031,2002-12-1,54.9752,32.5886,Marseille,FRA,France,42.59N,6.55E
5702389,2002-12-1,43.0736,32.36,Paris,FRA,France,49.03N,2.45E
1101110,2002-12-1,74.3972,32.4122,Brasília,BRA,Brazil,15.27S,47.50W
1348886,2002-12-1,73.7618,32.6336,Canoas,BRA,Brazil,29.74S,51.69W
5415733,2002-11-1,50.234,32.3762,Odesa,UKR,Ukraine,45.81N,31.15E
3781333,2002-11-1,41.756,32.3222,Kherson,UKR,Ukraine,47.42N,31.97E
4434887,2002-11-1,40.55,32.4266,Lvov,UKR,Ukraine,50.63N,24.08E
3820375,2002-11-1,37.7312,32.2934,Kiev,UKR,Ukraine,50.63N,31.69E
7180511,2002-11-1,38.129,32.324,Stockholm,SWE,Sweden,58.66N,18.46E
7899810,2002-11-1,28.1984,32.4356,Uppsala,SWE,Sweden,60.27N,16.22E
3503321,2002-11-1,65.1524,33.134,Johannesburg,SOU,South Africa,26.52S,28.66E
1358099,2002-11-1,63.1184,32.5652,Cape Town,SOU,South Africa,32.95S,18.19E
8258600,2002-11-1,41.1098,32.5544,Wroclaw,POL,Poland,50.63N,16.48E
8159504,2002-11-1,39.2216,32.4086,Warsaw,POL,Poland,52.24N,21.02E
476174,2002-11-1,58.7822,32.5202,Auckland,NEW,New Zealand,36.17S,175.03E
2847574,2002-11-1,57.6086,32.5112,Hamilton,NEW,New Zealand,37.78S,174.92E
7716817,2002-11-1,48.6482,32.2052,Tottori,JAP,Japan,34.56N,134.27E
7661116,2002-11-1,44.7854,32.576,Tokyo,JAP,Japan,36.17N,139.23E
4673030,2002-11-1,60.521,32.522,Marseille,FRA,France,42.59N,6.55E
5702388,2002-11-1,48.0128,32.4266,Paris,FRA,France,49.03N,2.45E
1101109,2002-11-1,75.1982,32.5202,Brasília,BRA,Brazil,15.27S,47.50W
1348885,2002-11-1,71.1842,32.3852,Canoas,BRA,Brazil,29.74S,51.69W
5415732,2002-10-1,54.5126,32.6696,Odesa,UKR,Ukraine,45.81N,31.15E
3781332,2002-10-1,48.4412,32.5166,Kherson,UKR,Ukraine,47.42N,31.97E
4434886,2002-10-1,45.005,32.54,Lvov,UKR,Ukraine,50.63N,24.08E
3820374,2002-10-1,43.7018,32.4896,Kiev,UKR,Ukraine,50.63N,31.69E
7180510,2002-10-1,41.639,32.36,Stockholm,SWE,Sweden,58.66N,18.46E
7899809,2002-10-1,34.5794,32.585,Uppsala,SWE,Sweden,60.27N,16.22E
3503320,2002-10-1,64.7492,32.6264,Johannesburg,SOU,South Africa,26.52S,28.66E
1358098,2002-10-1,60.7946,33.1268,Cape Town,SOU,South Africa,32.95S,18.19E
8258599,2002-10-1,45.1328,32.576,Wroclaw,POL,Poland,50.63N,16.48E
8159503,2002-10-1,44.6864,32.4068,Warsaw,POL,Poland,52.24N,21.02E
476173,2002-10-1,56.0084,32.7596,Auckland,NEW,New Zealand,36.17S,175.03E
2847573,2002-10-1,54.0104,32.702,Hamilton,NEW,New Zealand,37.78S,174.92E
7716816,2002-10-1,62.6162,32.3654,Tottori,JAP,Japan,34.56N,134.27E
7661115,2002-10-1,58.91,32.3672,Tokyo,JAP,Japan,36.17N,139.23E
4673029,2002-10-1,63.9752,32.5832,Marseille,FRA,France,42.59N,6.55E
5702387,2002-10-1,52.9052,32.4464,Paris,FRA,France,49.03N,2.45E
1101108,2002-10-1,78.2096,32.81,Brasília,BRA,Brazil,15.27S,47.50W
1348884,2002-10-1,68.675,32.7578,Canoas,BRA,Brazil,29.74S,51.69W
5415723,2002-1-1,33.8414,32.5184,Odesa,UKR,Ukraine,45.81N,31.15E
4434877,2002-1-1,28.1246,32.8712,Lvov,UKR,Ukraine,50.63N,24.08E
3781323,2002-1-1,27.0248,32.5832,Kherson,UKR,Ukraine,47.42N,31.97E
3820365,2002-1-1,25.565,32.486,Kiev,UKR,Ukraine,50.63N,31.69E
7180501,2002-1-1,34.889,32.4626,Stockholm,SWE,Sweden,58.66N,18.46E
7899800,2002-1-1,25.0376,32.7002,Uppsala,SWE,Sweden,60.27N,16.22E
3503311,2002-1-1,68.1638,32.8478,Johannesburg,SOU,South Africa,26.52S,28.66E
1358089,2002-1-1,67.1828,32.8604,Cape Town,SOU,South Africa,32.95S,18.19E
8258590,2002-1-1,30.9074,33.0026,Wroclaw,POL,Poland,50.63N,16.48E
8159494,2002-1-1,29.579,32.5634,Warsaw,POL,Poland,52.24N,21.02E
476164,2002-1-1,66.0668,32.6138,Auckland,NEW,New Zealand,36.17S,175.03E
2847564,2002-1-1,65.678,32.495,Hamilton,NEW,New Zealand,37.78S,174.92E
7716807,2002-1-1,41.7848,32.3744,Tottori,JAP,Japan,34.56N,134.27E
7661106,2002-1-1,37.409,32.396,Tokyo,JAP,Japan,36.17N,139.23E
4673020,2002-1-1,50.2088,32.5868,Marseille,FRA,France,42.59N,6.55E
5702378,2002-1-1,40.6472,32.4608,Paris,FRA,France,49.03N,2.45E
1348875,2002-1-1,75.209,32.6012,Canoas,BRA,Brazil,29.74S,51.69W
1101099,2002-1-1,73.1552,32.7218,Brasília,BRA,Brazil,15.27S,47.50W
3781319,2001-9-1,61.7522,32.3708,Kherson,UKR,Ukraine,47.42N,31.97E
3820361,2001-9-1,57.011,32.3096,Kiev,UKR,Ukraine,50.63N,31.69E
4434873,2001-9-1,55.1588,32.4788,Lvov,UKR,Ukraine,50.63N,24.08E
7180497,2001-9-1,55.0742,32.405,Stockholm,SWE,Sweden,58.66N,18.46E
7899796,2001-9-1,51.0692,32.513,Uppsala,SWE,Sweden,60.27N,16.22E
3503307,2001-9-1,59.2376,32.4914,Johannesburg,SOU,South Africa,26.52S,28.66E
1358085,2001-9-1,58.0766,32.8532,Cape Town,SOU,South Africa,32.95S,18.19E
8159490,2001-9-1,54.365,32.5058,Warsaw,POL,Poland,52.24N,21.02E
8258586,2001-9-1,52.916,32.4986,Wroclaw,POL,Poland,50.63N,16.48E
476160,2001-9-1,56.9516,32.5112,Auckland,NEW,New Zealand,36.17S,175.03E
2847560,2001-9-1,54.2876,32.423,Hamilton,NEW,New Zealand,37.78S,174.92E
7716803,2001-9-1,72.8564,32.3636,Tottori,JAP,Japan,34.56N,134.27E
7661102,2001-9-1,68.3312,32.5508,Tokyo,JAP,Japan,36.17N,139.23E
4673016,2001-9-1,67.3016,32.5922,Marseille,FRA,France,42.59N,6.55E
5702374,2001-9-1,57.0092,32.585,Paris,FRA,France,49.03N,2.45E
1101095,2001-9-1,74.8778,32.3078,Brasília,BRA,Brazil,15.27S,47.50W
1348871,2001-9-1,62.0042,32.6264,Canoas,BRA,Brazil,29.74S,51.69W
5415718,2001-8-1,74.408,32.3924,Odesa,UKR,Ukraine,45.81N,31.15E
3781318,2001-8-1,73.7348,32.369,Kherson,UKR,Ukraine,47.42N,31.97E
3820360,2001-8-1,69.2366,32.4392,Kiev,UKR,Ukraine,50.63N,31.69E
4434872,2001-8-1,66.8354,32.4032,Lvov,UKR,Ukraine,50.63N,24.08E
7899795,2001-8-1,59.0576,32.3978,Uppsala,SWE,Sweden,60.27N,16.22E
3503306,2001-8-1,55.5206,32.6534,Johannesburg,SOU,South Africa,26.52S,28.66E
1358084,2001-8-1,55.274,32.4122,Cape Town,SOU,South Africa,32.95S,18.19E
8159489,2001-8-1,66.8156,32.5292,Warsaw,POL,Poland,52.24N,21.02E
8258585,2001-8-1,65.0912,32.4482,Wroclaw,POL,Poland,50.63N,16.48E
476159,2001-8-1,55.3856,32.324,Auckland,NEW,New Zealand,36.17S,175.03E
2847559,2001-8-1,51.5534,32.3384,Hamilton,NEW,New Zealand,37.78S,174.92E
7716802,2001-8-1,81.2426,32.3042,Tottori,JAP,Japan,34.56N,134.27E
7661101,2001-8-1,75.3656,32.369,Tokyo,JAP,Japan,36.17N,139.23E
4673015,2001-8-1,75.839,32.5022,Marseille,FRA,France,42.59N,6.55E
5702373,2001-8-1,67.8578,32.288,Paris,FRA,France,49.03N,2.45E
1101094,2001-8-1,70.5326,32.9108,Brasília,BRA,Brazil,15.27S,47.50W
1348870,2001-8-1,63.8258,32.6426,Canoas,BRA,Brazil,29.74S,51.69W
3781317,2001-7-1,78.3788,32.5112,Kherson,UKR,Ukraine,47.42N,31.97E
5415717,2001-7-1,76.442,32.3762,Odesa,UKR,Ukraine,45.81N,31.15E
3820359,2001-7-1,75.8462,32.4842,Kiev,UKR,Ukraine,50.63N,31.69E
4434871,2001-7-1,69.9422,32.4392,Lvov,UKR,Ukraine,50.63N,24.08E
7180495,2001-7-1,65.0876,32.8046,Stockholm,SWE,Sweden,58.66N,18.46E
7899794,2001-7-1,63.9068,32.549,Uppsala,SWE,Sweden,60.27N,16.22E
1358083,2001-7-1,55.2974,33.1376,Cape Town,SOU,South Africa,32.95S,18.19E
3503305,2001-7-1,47.5304,32.81,Johannesburg,SOU,South Africa,26.52S,28.66E
8159488,2001-7-1,69.773,32.6246,Warsaw,POL,Poland,52.24N,21.02E
8258584,2001-7-1,64.7942,32.3762,Wroclaw,POL,Poland,50.63N,16.48E
476158,2001-7-1,53.3696,32.7866,Auckland,NEW,New Zealand,36.17S,175.03E
2847558,2001-7-1,47.6006,32.441,Hamilton,NEW,New Zealand,37.78S,174.92E
7716801,2001-7-1,81.2984,32.2574,Tottori,JAP,Japan,34.56N,134.27E
7661100,2001-7-1,79.3868,32.4734,Tokyo,JAP,Japan,36.17N,139.23E
4673014,2001-7-1,73.247,32.3762,Marseille,FRA,France,42.59N,6.55E
5702372,2001-7-1,67.0208,32.3402,Paris,FRA,France,49.03N,2.45E
1101093,2001-7-1,70.0466,32.3258,Brasília,BRA,Brazil,15.27S,47.50W
1348869,2001-7-1,57.182,32.5022,Canoas,BRA,Brazil,29.74S,51.69W
3781316,2001-6-1,64.7942,32.4626,Kherson,UKR,Ukraine,47.42N,31.97E
5415716,2001-6-1,62.5424,32.4194,Odesa,UKR,Ukraine,45.81N,31.15E
3820358,2001-6-1,62.4848,32.5022,Kiev,UKR,Ukraine,50.63N,31.69E
4434870,2001-6-1,59.5832,32.2772,Lvov,UKR,Ukraine,50.63N,24.08E
7899793,2001-6-1,56.597,32.5004,Uppsala,SWE,Sweden,60.27N,16.22E
7180494,2001-6-1,54.8654,32.837,Stockholm,SWE,Sweden,58.66N,18.46E
1358082,2001-6-1,55.7654,32.6318,Cape Town,SOU,South Africa,32.95S,18.19E
3503304,2001-6-1,50.0288,32.8262,Johannesburg,SOU,South Africa,26.52S,28.66E
8159487,2001-6-1,59.4284,32.333,Warsaw,POL,Poland,52.24N,21.02E
8258583,2001-6-1,57.173,32.3312,Wroclaw,POL,Poland,50.63N,16.48E
476157,2001-6-1,55.5494,32.8928,Auckland,NEW,New Zealand,36.17S,175.03E
